Year,Local Government Area,Suburb/Town Name,Offence Count
2018,Baw Baw,Darnum,76
2018,Baw Baw,Drouin,1082
2018,Baw Baw,Drouin East,19
2018,Baw Baw,Drouin South,28
2018,Baw Baw,Drouin West,12
2018,Baw Baw,Ellinbank,5
2018,Baw Baw,Erica,39
2018,Baw Baw,Ferndale,2
2018,Baw Baw,Gainsborough,3
2018,Baw Baw,Gentle Annie,4
2018,Baw Baw,Hallora,8
2018,Baw Baw,Heath Hill,2
2018,Baw Baw,Hill End,10
2018,Baw Baw,Jacob Creek,21
2018,Baw Baw,Jindivick,30
2018,Baw Baw,Labertouche,57
2018,Baw Baw,Lardner,63
2018,Baw Baw,Lillico,6
2018,Baw Baw,Loch Valley,3
2018,Baw Baw,Longwarry,199
2018,Baw Baw,Longwarry North,51
2018,Baw Baw,Modella,5
2018,Baw Baw,Moe South,2
2018,Baw Baw,Moondarra,6
2018,Baw Baw,Mountain View,4
2018,Baw Baw,Narracan,11
2018,Baw Baw,Nayook,7
2018,Baw Baw,Neerim,7
2018,Baw Baw,Neerim East,15
2018,Baw Baw,Neerim Junction,7
2018,Baw Baw,Neerim South,45
2018,Baw Baw,Nilma,10
2018,Baw Baw,Nilma North,3
2018,Baw Baw,Noojee,24
2018,Baw Baw,Piedmont,2
2018,Baw Baw,Poowong East,4
2018,Baw Baw,Rawson,26
2018,Baw Baw,Ripplebrook,13
2018,Baw Baw,Rokeby,1
2018,Baw Baw,Seaview,1
2018,Baw Baw,Shady Creek,7
2018,Baw Baw,Tanjil Bren,10
2018,Baw Baw,Tanjil South,17
2018,Baw Baw,Tetoora Road,1
2018,Baw Baw,Thomson,1
2018,Baw Baw,Thorpdale,22
2018,Baw Baw,Thorpdale South,3
2018,Baw Baw,Torwood,7
2018,Baw Baw,Trafalgar,336
2018,Baw Baw,Trafalgar East,63
2018,Baw Baw,Trafalgar South,14
2018,Baw Baw,Vesper,6
2018,Baw Baw,Walhalla,13
2018,Baw Baw,Warragul,1728
2018,Baw Baw,Warragul South,2
2018,Baw Baw,Warragul West,3
2018,Baw Baw,Westbury,8
2018,Baw Baw,Willow Grove,24
2018,Baw Baw,Yallourn North,3
2018,Baw Baw,Yarragon,181
2018,Baw Baw,Yarragon South,6
2018,Bayside,Beaumaris,367
2018,Bayside,Black Rock,205
2018,Bayside,Brighton,1114
2018,Bayside,Brighton East,539
2018,Bayside,Cheltenham,219
2018,Bayside,Hampton,597
2018,Bayside,Hampton East,559
2018,Bayside,Highett,536
2018,Bayside,Sandringham,550
2018,Benalla,Archerton,2
2018,Benalla,Baddaginnie,15
2018,Benalla,Benalla,1088
2018,Benalla,Boweya,1
2018,Benalla,Bridge Creek,1
2018,Benalla,Broken Creek,1
2018,Benalla,Bungeet,2
2018,Benalla,Chesney Vale,5
2018,Benalla,Creek Junction,1
2018,Benalla,Devenish,6
2018,Benalla,Glenrowan West,1
2018,Benalla,Goomalibee,4
2018,Benalla,Goorambat,5
2018,Benalla,Lima East,5
2018,Benalla,Lima South,3
2018,Benalla,Lurg,3
2018,Benalla,Molyullah,5
2018,Benalla,Moorngag,1
2018,Benalla,Samaria,4
2018,Benalla,Stewarton,6
2018,Benalla,Swanpool,1
2018,Benalla,Taminick,1
2018,Benalla,Tatong,6
2018,Benalla,Warrenbayne,4
2018,Benalla,Winton,18
2018,Benalla,Winton North,2
2018,Boroondara,Ashburton,443
2018,Boroondara,Balwyn,492
2018,Boroondara,Balwyn North,577
2018,Boroondara,Camberwell,984
2018,Boroondara,Canterbury,216
2018,Boroondara,Deepdene,40
2018,Boroondara,Glen Iris,461
2018,Boroondara,Hawthorn,1202
2018,Boroondara,Hawthorn East,615
2018,Boroondara,Kew,1400
2018,Boroondara,Kew East,251
2018,Boroondara,Mont Albert,2
2018,Boroondara,Surrey Hills,259
2018,Brimbank,Albanvale,398
2018,Brimbank,Albion,557
2018,Brimbank,Ardeer,406
2018,Brimbank,Brooklyn,140
2018,Brimbank,Cairnlea,590
2018,Brimbank,Calder Park,55
2018,Brimbank,Deer Park,1545
2018,Brimbank,Delahey,348
2018,Brimbank,Derrimut,637
2018,Brimbank,Hillside,74
2018,Brimbank,Kealba,344
2018,Brimbank,Keilor,290
2018,Brimbank,Keilor Downs,736
2018,Brimbank,Keilor East,164
2018,Brimbank,Keilor Lodge,40
2018,Brimbank,Keilor North,69
2018,Brimbank,Keilor Park,258
2018,Brimbank,Kings Park,537
2018,Brimbank,St Albans,4092
2018,Brimbank,Sunshine,2959
2018,Brimbank,Sunshine North,1158
2018,Brimbank,Sunshine West,1280
2018,Brimbank,Sydenham,489
2018,Brimbank,Taylors Lakes,1670
2018,Brimbank,Tullamarine,215
2018,Buloke,Banyan,1
2018,Buloke,Barrakee,1
2018,Buloke,Berriwillock,1
2018,Buloke,Bimbourie,1
2018,Buloke,Birchip,34
2018,Buloke,Buckrabanyule,2
2018,Buloke,Charlton,62
2018,Buloke,Cope Cope,1
2018,Buloke,Corack,3
2018,Buloke,Culgoa,1
2018,Buloke,Curyo,10
2018,Buloke,Donald,33
2018,Buloke,Dooboobetic,1
2018,Buloke,Dumosa,1
2018,Buloke,Glenloth,1
2018,Buloke,Glenloth East,1
2018,Buloke,Jeffcott North,1
2018,Buloke,Karyrie,1
2018,Buloke,Laen East,1
2018,Buloke,Nandaly,4
2018,Buloke,Nareewillock,1
2018,Buloke,Narraport,1
2018,Buloke,Pier Milan,1
2018,Buloke,Reedy Dam,1
2018,Buloke,Sea Lake,21
2018,Buloke,Teddywaddy,2
2018,Buloke,Watchem,10
2018,Buloke,Watchupga,1
2018,Buloke,Willangie,1
2018,Buloke,Wooroonook,1
2018,Buloke,Woosang,1
2018,Buloke,Wycheproof,34
2018,Campaspe,Ballendella,11
2018,Campaspe,Bamawm,28
2018,Campaspe,Bamawm Extension,3
2018,Campaspe,Bonn,3
2018,Campaspe,Burnewang,8
2018,Campaspe,Burramboot,3
2018,Campaspe,Carag Carag,2
2018,Campaspe,Colbinabbin,6
2018,Campaspe,Cornella,7
2018,Campaspe,Corop,12
2018,Campaspe,Diggora,3
2018,Campaspe,Echuca,2011
2018,Campaspe,Echuca Village,34
2018,Campaspe,Echuca West,13
2018,Campaspe,Fairy Dell,6
2018,Campaspe,Girgarre,53
2018,Campaspe,Gobarup,5
2018,Campaspe,Gunbower,27
2018,Campaspe,Kanyapella,7
2018,Campaspe,Kotta,4
2018,Campaspe,Koyuga,18
2018,Campaspe,Kyabram,598
2018,Campaspe,Kyvalley,11
2018,Campaspe,Lancaster,23
2018,Campaspe,Lockington,26
2018,Campaspe,Milloo,1
2018,Campaspe,Moora,3
2018,Campaspe,Muskerry,4
2018,Campaspe,Myola,3
2018,Campaspe,Nanneella,41
2018,Campaspe,Patho,15
2018,Campaspe,Pine Grove,1
2018,Campaspe,Redcastle,3
2018,Campaspe,Rochester,233
2018,Campaspe,Roslynmead,3
2018,Campaspe,Runnymede,13
2018,Campaspe,Rushworth,134
2018,Campaspe,Stanhope,67
2018,Campaspe,Strathallan,11
2018,Campaspe,Tennyson,2
2018,Campaspe,Timmering,78
2018,Campaspe,Tongala,134
2018,Campaspe,Toolleen,3
2018,Campaspe,Torrumbarry,53
2018,Campaspe,Waranga Shores,31
2018,Campaspe,Wharparilla,13
2018,Campaspe,Whroo,1
2018,Campaspe,Wyuna,22
2018,Campaspe,Wyuna East,5
2018,Campaspe,Yambuna,11
2018,Cardinia,Avonsleigh,13
2018,Cardinia,Bayles,29
2018,Cardinia,Beaconsfield,354
2018,Cardinia,Beaconsfield Upper,42
2018,Cardinia,Bunyip,108
2018,Cardinia,Bunyip North,4
2018,Cardinia,Caldermeade,27
2018,Cardinia,Cardinia,36
2018,Cardinia,Catani,33
2018,Cardinia,Clematis,8
2018,Cardinia,Cockatoo,115
2018,Cardinia,Cora Lynn,2
2018,Cardinia,Dalmore,11
2018,Cardinia,Dewhurst,14
2018,Cardinia,Emerald,186
2018,Cardinia,Garfield,70
2018,Cardinia,Garfield North,13
2018,Cardinia,Gembrook,117
2018,Cardinia,Guys Hill,7
2018,Cardinia,Iona,14
2018,Cardinia,Koo Wee Rup,163
2018,Cardinia,Koo Wee Rup North,7
2018,Cardinia,Lang Lang,112
2018,Cardinia,Longwarry,8
2018,Cardinia,Maryknoll,11
2018,Cardinia,Menzies Creek,7
2018,Cardinia,Monomeith,4
2018,Cardinia,Mount Burnett,1
2018,Cardinia,Nar Nar Goon,83
2018,Cardinia,Nar Nar Goon North,55
2018,Cardinia,Nyora,3
2018,Cardinia,Officer,840
2018,Cardinia,Officer South,14
2018,Cardinia,Pakenham,3455
2018,Cardinia,Pakenham South,21
2018,Cardinia,Pakenham Upper,47
2018,Cardinia,Rythdale,2
2018,Cardinia,Tonimbuk,18
2018,Cardinia,Tooradin,2
2018,Cardinia,Tynong,33
2018,Cardinia,Tynong North,34
2018,Cardinia,Vervale,5
2018,Cardinia,Yannathan,4
2018,Casey,Beaconsfield,19
2018,Casey,Berwick,2536
2018,Casey,Blind Bight,70
2018,Casey,Botanic Ridge,123
2018,Casey,Cannons Creek,35
2018,Casey,Clyde,227
2018,Casey,Clyde North,792
2018,Casey,Cranbourne,2873
2018,Casey,Cranbourne East,913
2018,Casey,Cranbourne North,1429
2018,Casey,Cranbourne South,85
2018,Casey,Cranbourne West,987
2018,Casey,Devon Meadows,98
2018,Casey,Doveton,1255
2018,Casey,Endeavour Hills,1246
2018,Casey,Eumemmerring,327
2018,Casey,Hallam,985
2018,Casey,Hampton Park,1500
2018,Casey,Harkaway,51
2018,Casey,Junction Village,24
2018,Casey,Lynbrook,411
2018,Casey,Lyndhurst,245
2018,Casey,Lysterfield South,30
2018,Casey,Narre Warren,2664
2018,Casey,Narre Warren North,305
2018,Casey,Narre Warren South,1401
2018,Casey,Pearcedale,149
2018,Casey,Tooradin,134
2018,Casey,Warneet,24
2018,Central Goldfields,Adelaide Lead,3
2018,Central Goldfields,Alma,7
2018,Central Goldfields,Amherst,10
2018,Central Goldfields,Archdale,1
2018,Central Goldfields,Archdale Junction,3
2018,Central Goldfields,Bealiba,17
2018,Central Goldfields,Bet Bet,7
2018,Central Goldfields,Betley,1
2018,Central Goldfields,Bowenvale,14
2018,Central Goldfields,Bromley,1
2018,Central Goldfields,Carisbrook,50
2018,Central Goldfields,Craigie,1
2018,Central Goldfields,Daisy Hill,10
2018,Central Goldfields,Dunach,1
2018,Central Goldfields,Dunolly,63
2018,Central Goldfields,Flagstaff,9
2018,Central Goldfields,Goldsborough,2
2018,Central Goldfields,Havelock,2
2018,Central Goldfields,Lillicur,3
2018,Central Goldfields,Majorca,32
2018,Central Goldfields,Maryborough,1006
2018,Central Goldfields,Moliagul,1
2018,Central Goldfields,Moolort,1
2018,Central Goldfields,Mount Glasgow,2
2018,Central Goldfields,Red Lion,4
2018,Central Goldfields,Simson,2
2018,Central Goldfields,Strathlea,5
2018,Central Goldfields,Talbot,28
2018,Central Goldfields,Timor,6
2018,Central Goldfields,Wareek,2
2018,Colac-Otway,Alvie,11
2018,Colac-Otway,Apollo Bay,138
2018,Colac-Otway,Barongarook,5
2018,Colac-Otway,Barongarook West,6
2018,Colac-Otway,Barramunga,2
2018,Colac-Otway,Barwon Downs,1
2018,Colac-Otway,Beeac,19
2018,Colac-Otway,Beech Forest,2
2018,Colac-Otway,Birregurra,28
2018,Colac-Otway,Cape Otway,1
2018,Colac-Otway,Carlisle River,5
2018,Colac-Otway,Chapple Vale,5
2018,Colac-Otway,Colac,1053
2018,Colac-Otway,Colac East,23
2018,Colac-Otway,Colac West,22
2018,Colac-Otway,Coragulac,4
2018,Colac-Otway,Cororooke,10
2018,Colac-Otway,Corunnun,3
2018,Colac-Otway,Cressy,20
2018,Colac-Otway,Cundare,1
2018,Colac-Otway,Dreeite,3
2018,Colac-Otway,Elliminyt,98
2018,Colac-Otway,Forrest,9
2018,Colac-Otway,Gellibrand,2
2018,Colac-Otway,Gerangamete,2
2018,Colac-Otway,Glenaire,8
2018,Colac-Otway,Grey River,3
2018,Colac-Otway,Irrewarra,5
2018,Colac-Otway,Irrewillipe,7
2018,Colac-Otway,Irrewillipe East,2
2018,Colac-Otway,Jancourt East,1
2018,Colac-Otway,Johanna,1
2018,Colac-Otway,Kawarren,4
2018,Colac-Otway,Kennett River,3
2018,Colac-Otway,Larpent,2
2018,Colac-Otway,Lavers Hill,3
2018,Colac-Otway,Marengo,2
2018,Colac-Otway,Murroon,5
2018,Colac-Otway,Ombersley,2
2018,Colac-Otway,Ondit,3
2018,Colac-Otway,Pirron Yallock,3
2018,Colac-Otway,Separation Creek,4
2018,Colac-Otway,Skenes Creek,12
2018,Colac-Otway,Skenes Creek North,1
2018,Colac-Otway,Sugarloaf,1
2018,Colac-Otway,Swan Marsh,2
2018,Colac-Otway,Warncoort,8
2018,Colac-Otway,Warrion,9
2018,Colac-Otway,Wongarra,1
2018,Colac-Otway,Wye River,22
2018,Colac-Otway,Wyelangta,2
2018,Colac-Otway,Yeo,3
2018,Colac-Otway,Yeodene,4
2018,Corangamite,Berrybank,1
2018,Corangamite,Bookaar,20
2018,Corangamite,Brucknell,1
2018,Corangamite,Camperdown,172
2018,Corangamite,Carpendeit,3
2018,Corangamite,Cobden,51
2018,Corangamite,Cobrico,1
2018,Corangamite,Cooriemungle,4
2018,Corangamite,Cressy,1
2018,Corangamite,Curdievale,1
2018,Corangamite,Darlington,1
2018,Corangamite,Derrinallum,3
2018,Corangamite,Dixie,2
2018,Corangamite,Duverney,10
2018,Corangamite,Ecklin South,5
2018,Corangamite,Garvoc,4
2018,Corangamite,Gellibrand Lower,1
2018,Corangamite,Glenfyne,4
2018,Corangamite,Glenormiston North,2
2018,Corangamite,Gnotuk,2
2018,Corangamite,Heytesbury Lower,1
2018,Corangamite,Jancourt,2
2018,Corangamite,Jancourt East,5
2018,Corangamite,Kariah,3
2018,Corangamite,Kennedys Creek,3
2018,Corangamite,Kolora,3
2018,Corangamite,Lismore,9
2018,Corangamite,Mount Bute,1
2018,Corangamite,Naroghid,2
2018,Corangamite,Noorat,7
2018,Corangamite,Paaratte,1
2018,Corangamite,Peterborough,1
2018,Corangamite,Pomborneit,2
2018,Corangamite,Pomborneit East,2
2018,Corangamite,Port Campbell,18
2018,Corangamite,Princetown,19
2018,Corangamite,Scotts Creek,5
2018,Corangamite,Simpson,9
2018,Corangamite,Skibo,1
2018,Corangamite,Skipton,25
2018,Corangamite,South Purrumbete,3
2018,Corangamite,Stonyford,2
2018,Corangamite,Taroon,1
2018,Corangamite,Terang,273
2018,Corangamite,Tesbury,1
2018,Corangamite,Timboon,39
2018,Corangamite,Vite Vite,1
2018,Corangamite,Werneth,5
2018,Darebin,Alphington,171
2018,Darebin,Bundoora,496
2018,Darebin,Fairfield,413
2018,Darebin,Kingsbury,353
2018,Darebin,Macleod,67
2018,Darebin,Northcote,2092
2018,Darebin,Preston,5568
2018,Darebin,Reservoir,4356
2018,Darebin,Thornbury,1720
2018,East Gippsland,Anglers Rest,4
2018,East Gippsland,Bairnsdale,1515
2018,East Gippsland,Bellbird Creek,4
2018,East Gippsland,Bemm River,3
2018,East Gippsland,Benambra,7
2018,East Gippsland,Bengworden,1
2018,East Gippsland,Bete Bolong,2
2018,East Gippsland,Bindi,1
2018,East Gippsland,Bonang,1
2018,East Gippsland,Brodribb River,5
2018,East Gippsland,Bruthen,32
2018,East Gippsland,Buchan,15
2018,East Gippsland,Buchan South,3
2018,East Gippsland,Bullumwaal,1
2018,East Gippsland,Bumberrah,4
2018,East Gippsland,Cabbage Tree Creek,5
2018,East Gippsland,Calulu,1
2018,East Gippsland,Cann River,27
2018,East Gippsland,Cape Conran,1
2018,East Gippsland,Chandlers Creek,1
2018,East Gippsland,Clifton Creek,5
2018,East Gippsland,Club Terrace,32
2018,East Gippsland,Cobbannah,3
2018,East Gippsland,Cobberas,1
2018,East Gippsland,Cobungra,1
2018,East Gippsland,Combienbar,2
2018,East Gippsland,Corringle,1
2018,East Gippsland,Delegate River,2
2018,East Gippsland,Eagle Point,43
2018,East Gippsland,East Bairnsdale,309
2018,East Gippsland,Eastwood,100
2018,East Gippsland,Ellaswood,4
2018,East Gippsland,Ensay,2
2018,East Gippsland,Fernbank,5
2018,East Gippsland,Forge Creek,8
2018,East Gippsland,Genoa,4
2018,East Gippsland,Glenaladale,4
2018,East Gippsland,Goon Nure,3
2018,East Gippsland,Goongerah,8
2018,East Gippsland,Granite Rock,6
2018,East Gippsland,Hillside,10
2018,East Gippsland,Iguana Creek,1
2018,East Gippsland,Jarrahmond,4
2018,East Gippsland,Johnsonville,18
2018,East Gippsland,Kalimna,82
2018,East Gippsland,Kalimna West,33
2018,East Gippsland,Lake Bunga,14
2018,East Gippsland,Lake Tyers,23
2018,East Gippsland,Lake Tyers Beach,42
2018,East Gippsland,Lakes Entrance,815
2018,East Gippsland,Lindenow,30
2018,East Gippsland,Lindenow South,14
2018,East Gippsland,Lucknow,215
2018,East Gippsland,Mallacoota,53
2018,East Gippsland,Maramingo Creek,2
2018,East Gippsland,Marlo,19
2018,East Gippsland,Metung,56
2018,East Gippsland,Mitta Mitta,1
2018,East Gippsland,Mossiface,3
2018,East Gippsland,Mount Taylor,9
2018,East Gippsland,Newlands Arm,26
2018,East Gippsland,Newmerella,40
2018,East Gippsland,Nicholson,78
2018,East Gippsland,Noorinbee,2
2018,East Gippsland,Noorinbee North,2
2018,East Gippsland,Nowa Nowa,28
2018,East Gippsland,Nungurner,10
2018,East Gippsland,Omeo,35
2018,East Gippsland,Omeo Valley,2
2018,East Gippsland,Orbost,240
2018,East Gippsland,Paynesville,139
2018,East Gippsland,Raymond Island,11
2018,East Gippsland,Sarsfield,21
2018,East Gippsland,Suggan Buggan,3
2018,East Gippsland,Swan Reach,124
2018,East Gippsland,Swifts Creek,7
2018,East Gippsland,Tambo Crossing,1
2018,East Gippsland,Tambo Upper,5
2018,East Gippsland,Tonghi Creek,2
2018,East Gippsland,Tongio,2
2018,East Gippsland,Toorloo Arm,11
2018,East Gippsland,Tostaree,1
2018,East Gippsland,Tubbut,3
2018,East Gippsland,Wairewa,2
2018,East Gippsland,Wallagaraugh,1
2018,East Gippsland,Walpa,9
2018,East Gippsland,Wangarabell,1
2018,East Gippsland,Waygara,1
2018,East Gippsland,Wingan River,2
2018,East Gippsland,Wiseleigh,1
2018,East Gippsland,Wombat Creek,1
2018,East Gippsland,Wuk Wuk,2
2018,East Gippsland,Wulgulmerang East,2
2018,East Gippsland,Wy Yung,73
2018,Frankston,Carrum Downs,1765
2018,Frankston,Frankston,7791
2018,Frankston,Frankston North,929
2018,Frankston,Frankston South,573
2018,Frankston,Langwarrin,1131
2018,Frankston,Langwarrin South,36
2018,Frankston,Sandhurst,89
2018,Frankston,Seaford,2131
2018,Frankston,Skye,426
2018,Gannawarra,Appin,1
2018,Gannawarra,Beauchamp,1
2018,Gannawarra,Benjeroop,3
2018,Gannawarra,Capels Crossing,2
2018,Gannawarra,Cohuna,127
2018,Gannawarra,Cullen,2
2018,Gannawarra,Dingwall,1
2018,Gannawarra,Fairley,2
2018,Gannawarra,Gonn Crossing,8
2018,Gannawarra,Horfield,1
2018,Gannawarra,Kerang,498
2018,Gannawarra,Kerang East,1
2018,Gannawarra,Koondrook,28
2018,Gannawarra,Koroop,2
2018,Gannawarra,Lake Charm,8
2018,Gannawarra,Lake Meran,1
2018,Gannawarra,Lalbert,1
2018,Gannawarra,Leitchville,15
2018,Gannawarra,Macorna,1
2018,Gannawarra,Mead,1
2018,Gannawarra,Meering West,1
2018,Gannawarra,Milnes Bridge,1
2018,Gannawarra,Mincha West,1
2018,Gannawarra,Murrabit,7
2018,Gannawarra,Murrabit West,3
2018,Gannawarra,Myall,2
2018,Gannawarra,Mystic Park,5
2018,Gannawarra,Quambatook,14
2018,Gannawarra,Teal Point,4
2018,Gannawarra,Tittybong,1
2018,Gannawarra,Tragowel,1
2018,Gannawarra,Wandella,3
2018,Gannawarra,Wee Wee Rup,1
2018,Gannawarra,Westby,2
2018,Glen Eira,Bentleigh,860
2018,Glen Eira,Bentleigh East,1183
2018,Glen Eira,Brighton East,3
2018,Glen Eira,Carnegie,785
2018,Glen Eira,Caulfield,334
2018,Glen Eira,Caulfield East,316
2018,Glen Eira,Caulfield North,678
2018,Glen Eira,Caulfield South,392
2018,Glen Eira,Elsternwick,638
2018,Glen Eira,Gardenvale,48
2018,Glen Eira,Glen Huntly,245
2018,Glen Eira,McKinnon,197
2018,Glen Eira,Murrumbeena,358
2018,Glen Eira,Ormond,252
2018,Glen Eira,St Kilda East,180
2018,Glenelg,Allestree,2
2018,Glenelg,Bahgallah,8
2018,Glenelg,Bolwarra,7
2018,Glenelg,Branxholme,1
2018,Glenelg,Cape Bridgewater,5
2018,Glenelg,Carapook,1
